customerID,Contract,tenure,MonthlyCharges,InternetService,churn_probability,risk_tier
6537-OTKMY,One year,15,50.75,DSL,0.5077202937751207,Medium
6559-RAKOZ,One year,49,97.95,Fiber optic,0.5076842817477494,Medium
2346-DJQTB,Month-to-month,35,24.15,DSL,0.50748731063722,Medium
4781-ZXYGU,Month-to-month,1,20.15,No,0.5074228920763332,Medium
4001-TSBTV,Month-to-month,58,91.55,Fiber optic,0.5074095251924895,Medium
1587-FKLZB,Month-to-month,66,99.5,Fiber optic,0.5070016692034994,Medium
3511-APPBJ,One year,23,99.95,Fiber optic,0.5061590696378236,Medium
0617-FHSGK,Month-to-month,49,75.2,Fiber optic,0.5061268638983222,Medium
4983-CLMLV,Month-to-month,52,102.7,Fiber optic,0.5059729350988499,Medium
3567-PQTSO,One year,53,105.25,Fiber optic,0.5058463515814704,Medium
3308-MHOOC,Month-to-month,1,19.2,No,0.5057630654128105,Medium
9821-BESNZ,One year,66,104.25,Fiber optic,0.505655424289391,Medium
7128-GGCNO,Month-to-month,46,72.8,Fiber optic,0.5054865676395891,Medium
2883-ILGWO,Month-to-month,57,104.9,Fiber optic,0.5054104182994003,Medium
1552-AAGRX,Month-to-month,30,106.4,Fiber optic,0.5051648251799338,Medium
3707-LRWZD,One year,32,84.05,Fiber optic,0.5051642408327381,Medium
1732-VHUBQ,Month-to-month,47,70.55,Fiber optic,0.5050498562738746,Medium
5686-CMAWK,One year,17,86.75,Fiber optic,0.5045691057190168,Medium
1862-SKORY,Month-to-month,40,39.3,DSL,0.5044223308402874,Medium
6572-ADKRS,Month-to-month,46,74.8,Fiber optic,0.5043288832094459,Medium
9278-VZKCD,Month-to-month,52,109.1,Fiber optic,0.5042669363125608,Medium
8749-JMNKX,Month-to-month,51,93.8,Fiber optic,0.5041754895932443,Medium
7853-GVUDZ,Month-to-month,1,20.15,No,0.5041236170976752,Medium
7876-BEUTG,Month-to-month,15,48.8,DSL,0.5039607689454083,Medium
2190-BCXEC,Month-to-month,40,78.85,Fiber optic,0.503960016700697,Medium
7693-QPEFS,Month-to-month,52,72.95,Fiber optic,0.5036531446088595,Medium
7880-XSOJX,Month-to-month,4,42.4,DSL,0.5036412734566553,Medium
6891-JPYFF,Month-to-month,48,105.25,Fiber optic,0.5035808833550194,Medium
0463-ZSDNT,Month-to-month,10,56.75,DSL,0.5030035083505635,Medium
5055-MGMGF,Month-to-month,65,105.05,Fiber optic,0.5028709854761705,Medium
8564-LDKFL,One year,40,106.0,Fiber optic,0.5028497823857626,Medium
5060-TQUQN,Month-to-month,30,83.55,Fiber optic,0.5026782071807454,Medium
4307-KTUMW,Month-to-month,53,93.9,Fiber optic,0.5023970019148701,Medium
1194-SPVSP,Month-to-month,1,19.65,No,0.5023391748877643,Medium
6710-HSJRD,Month-to-month,61,114.1,Fiber optic,0.5018471030882901,Medium
7047-FWEYA,One year,46,103.15,Fiber optic,0.5012847307829373,Medium
5542-DHSXL,Month-to-month,4,54.7,DSL,0.5012405950718143,Medium
5628-RKIFK,Month-to-month,49,101.55,Fiber optic,0.5011834231717693,Medium
0247-SLUJI,Month-to-month,1,19.7,No,0.5009671202678883,Medium
8152-UOBNY,One year,50,106.8,Fiber optic,0.5006774404293477,Medium
8992-VONJD,Month-to-month,13,56.0,DSL,0.5003815061764442,Medium
2828-SLQPF,Month-to-month,19,45.0,DSL,0.5002466339588978,Medium
2924-KHUVI,One year,56,100.55,Fiber optic,0.5002365419713298,Medium
5143-WMWOG,Month-to-month,1,19.95,No,0.5002266275126303,Medium
5630-AHZIL,Month-to-month,3,64.5,DSL,0.500178177970099,Medium
7251-LJBQN,One year,40,103.75,Fiber optic,0.50005119758035,Medium
2674-MLXMN,Month-to-month,71,99.65,Fiber optic,0.5000377958276048,Medium
4760-XOHVN,Month-to-month,1,19.45,No,0.49945534612305453,Medium
8065-BVEPF,Month-to-month,65,99.1,Fiber optic,0.49935528354372766,Medium
1899-VXWXM,One year,48,106.1,Fiber optic,0.49933706646360765,Medium
3865-QBWSJ,Month-to-month,38,80.45,Fiber optic,0.4993304153447461,Medium
2929-QNSRW,One year,56,98.25,Fiber optic,0.49918034275779005,Medium
0107-WESLM,Month-to-month,1,19.85,No,0.49911071482520647,Medium
0013-MHZWF,Month-to-month,9,69.4,DSL,0.4990537958939647,Medium
0823-HSCDJ,Month-to-month,52,49.15,DSL,0.49900339680895506,Medium
9688-YGXVR,Month-to-month,44,88.15,Fiber optic,0.4989920756111657,Medium
8329-UTMVM,One year,27,104.65,Fiber optic,0.4989885842416474,Medium
0348-SDKOL,Month-to-month,58,102.1,Fiber optic,0.49886928893379123,Medium
2027-WKXMW,Month-to-month,63,108.75,Fiber optic,0.4988026380570228,Medium
2623-DRYAM,One year,70,101.75,Fiber optic,0.49873479000350746,Medium
3466-WAESX,Month-to-month,16,69.1,DSL,0.49868475900870407,Medium
0927-CNGRH,Month-to-month,1,19.55,No,0.4986513667010969,Medium
9500-LTVBP,Month-to-month,35,80.05,Fiber optic,0.49840688856985166,Medium
0156-FVPTA,Month-to-month,22,54.2,DSL,0.4983149913332426,Medium
9445-ZUEQE,Month-to-month,27,85.2,Fiber optic,0.4981139831893938,Medium
2750-BJLSB,One year,47,103.7,Fiber optic,0.4977537797070944,Medium
2011-TRQYE,Month-to-month,18,33.5,DSL,0.49755502520489037,Medium
5981-ZVXOT,One year,35,108.35,Fiber optic,0.49739123371939864,Medium
4226-KKDON,Month-to-month,8,66.65,DSL,0.4969959704396133,Medium
3763-GCZHZ,One year,66,104.05,Fiber optic,0.49695665839817255,Medium
3113-IWHLC,Month-to-month,5,55.8,DSL,0.49675529224766296,Medium
3584-WKTTW,One year,51,111.55,Fiber optic,0.4965433392717234,Medium
3506-LCJDC,Month-to-month,1,19.95,No,0.4960546541759868,Medium
3345-PBBFH,Month-to-month,8,49.55,DSL,0.495953500729827,Medium
5898-IGSLP,Month-to-month,31,89.3,Fiber optic,0.49587536981735997,Medium
0481-SUMCB,One year,45,102.15,Fiber optic,0.49584734593466456,Medium
8919-FYFQZ,Month-to-month,44,30.35,DSL,0.4954654345331027,Medium
2239-JALAW,One year,58,103.25,Fiber optic,0.49544981739320965,Medium
3207-OYBWH,Month-to-month,57,95.25,Fiber optic,0.4954355111328697,Medium
0423-UDIJQ,Month-to-month,9,49.2,DSL,0.495371181487989,Medium
6807-SIWJI,One year,38,104.85,Fiber optic,0.4952717125726576,Medium
2782-LFZVW,Month-to-month,11,58.95,DSL,0.49524406461934983,Medium
9761-XUJWD,Month-to-month,5,65.6,DSL,0.49507530638257474,Medium
2320-JRSDE,Month-to-month,1,19.9,No,0.49505894271197953,Medium
0520-FDVVT,One year,35,102.35,Fiber optic,0.4948851951667788,Medium
5568-DMXZS,Month-to-month,8,65.45,DSL,0.49468990029431825,Medium
0295-QVKPB,Month-to-month,5,63.95,DSL,0.4946130759100198,Medium
9873-MNDKV,Month-to-month,11,44.65,DSL,0.49447264281676184,Medium
7000-WCEVQ,Month-to-month,20,61.6,DSL,0.4944712294065991,Medium
9174-FKWZE,Month-to-month,1,19.45,No,0.4944660496111257,Medium
5243-SAOTC,Month-to-month,54,79.85,Fiber optic,0.4943971113722006,Medium
6179-GJPSO,Month-to-month,43,108.15,Fiber optic,0.49437849187699734,Medium
2207-OBZNX,Month-to-month,7,51.0,DSL,0.49397794827395103,Medium
8095-WANWK,Month-to-month,10,45.25,DSL,0.49360559233564893,Medium
4488-KQFDT,One year,61,103.95,Fiber optic,0.49335476841896714,Medium
8069-YQQAJ,Month-to-month,14,31.1,DSL,0.49334233900188423,Medium
3325-FUYCG,One year,28,106.1,Fiber optic,0.49315131442621046,Medium
3645-DEYGF,Month-to-month,1,20.75,No,0.49311531307135115,Medium
9079-YEXQJ,Month-to-month,54,111.1,Fiber optic,0.49299064594144454,Medium
8791-GFXLZ,Month-to-month,12,49.05,DSL,0.4928966562600458,Medium
7789-HKSBS,One year,42,105.2,Fiber optic,0.4925611832293267,Medium
9795-VOWON,One year,7,24.35,DSL,0.4925115598637477,Medium
5133-VRSAB,Month-to-month,8,29.35,DSL,0.49250023308037894,Medium
2542-HYGIQ,Month-to-month,1,19.95,No,0.49237206988249466,Medium
5651-WYIPH,Month-to-month,18,49.85,DSL,0.4923416990000956,Medium
1436-ZMJAN,Month-to-month,10,67.8,DSL,0.49224044389209204,Medium
3331-HQDTW,Month-to-month,34,109.8,Fiber optic,0.49219621957883286,Medium
3761-FLYZI,Month-to-month,65,108.8,Fiber optic,0.4921478248278954,Medium
0100-DUVFC,One year,70,104.8,Fiber optic,0.4921109210167279,Medium
3842-IYKUE,Month-to-month,35,85.3,Fiber optic,0.4920753428543842,Medium
6199-IWKGC,One year,46,100.25,Fiber optic,0.49172682009983826,Medium
9233-PSYHO,One year,45,100.15,Fiber optic,0.4911461070873192,Medium
6313-GIDIT,Month-to-month,53,54.45,DSL,0.4910993739892185,Medium
4976-LNFVV,Month-to-month,19,34.3,DSL,0.49106104428372677,Medium
5649-TJHOV,Month-to-month,27,36.5,DSL,0.4910060033872214,Medium
4007-NHVHI,Month-to-month,56,96.85,Fiber optic,0.49090829103729094,Medium
2806-MLNTI,One year,52,105.1,Fiber optic,0.49077067247478084,Medium
5778-BVOFB,Month-to-month,9,59.5,DSL,0.49046977326576363,Medium
6029-CSMJE,Month-to-month,17,25.65,DSL,0.4904678501074152,Medium
2111-DWYHN,Month-to-month,1,21.1,No,0.4904083500055673,Medium
7853-WNZSY,Month-to-month,1,19.75,No,0.4903599044406806,Medium
1100-DDVRV,Month-to-month,17,49.8,DSL,0.49024865784156757,Medium
4176-FXYBO,Month-to-month,54,109.55,Fiber optic,0.4899038426264499,Medium
6728-WYQBC,Month-to-month,1,20.95,No,0.4897841004907114,Medium
4480-MBMLB,One year,36,104.8,Fiber optic,0.4896762086719663,Medium
5201-USSQZ,Month-to-month,26,85.9,Fiber optic,0.48961664137847466,Medium
7245-JMTTQ,One year,51,111.5,Fiber optic,0.48934816076619087,Medium
0691-NIKRI,One year,40,105.95,Fiber optic,0.4890196370962051,Medium
1215-FIGMP,Month-to-month,60,89.9,Fiber optic,0.48862010970173997,Medium
1156-ZFYDO,Month-to-month,1,19.75,No,0.4881132771763972,Medium
5651-CPDND,Month-to-month,10,46.0,DSL,0.48804589956491534,Medium
2432-TFSMK,One year,18,89.6,Fiber optic,0.4879856379198722,Medium
4695-VADHF,Month-to-month,18,57.45,DSL,0.48798121149352813,Medium
0060-FUALY,Month-to-month,59,94.75,Fiber optic,0.48791411972129833,Medium
2676-OXPPQ,Month-to-month,6,55.7,DSL,0.4878423358289841,Medium
1324-NLTJE,Month-to-month,15,55.0,DSL,0.487800781554003,Medium
6849-OYAMU,One year,19,100.0,Fiber optic,0.4877135332786859,Medium
0856-NAOES,Month-to-month,6,60.9,DSL,0.48764666928203637,Medium
1205-WNWPJ,Month-to-month,7,59.5,DSL,0.4875605418526182,Medium
0691-IFBQW,One year,46,110.0,Fiber optic,0.487425369970164,Medium
8722-NGNBH,Month-to-month,5,40.0,DSL,0.48705058451795374,Medium
0870-VEMYL,Month-to-month,5,53.85,DSL,0.4870496257931962,Medium
8552-OBVRU,Month-to-month,48,104.5,Fiber optic,0.486899822637668,Medium
9700-ISPUP,Month-to-month,10,65.5,DSL,0.486874960297966,Medium
7203-OYKCT,One year,72,104.95,Fiber optic,0.48610580560481176,Medium
4097-YODCF,One year,34,103.8,Fiber optic,0.48599023795168234,Medium
8840-DQLGN,Month-to-month,35,100.5,Fiber optic,0.4858431071421691,Medium
4851-BQDNX,One year,40,85.05,Fiber optic,0.4856955820998989,Medium
4612-THJBS,One year,56,104.75,Fiber optic,0.48568502020467547,Medium
5510-BOIUJ,Month-to-month,1,19.25,No,0.4856481075691382,Medium
4250-ZBWLV,One year,68,108.45,Fiber optic,0.48538335934548776,Medium
6578-KRMAW,Month-to-month,32,93.4,Fiber optic,0.48537722919597587,Medium
9323-HGFWY,One year,27,101.9,Fiber optic,0.48493071786378,Medium
9142-KZXOP,Month-to-month,44,68.85,Fiber optic,0.48486317848276456,Medium
1169-SAOCL,One year,49,106.65,Fiber optic,0.4847845582782976,Medium
2826-UWHIS,Month-to-month,45,81.4,Fiber optic,0.484698295709964,Medium
0363-QJVFX,Month-to-month,32,108.15,Fiber optic,0.4846293698513232,Medium
4280-DLSHD,Month-to-month,8,54.75,DSL,0.4844837811796573,Medium
5949-EBSQK,Month-to-month,4,61.45,DSL,0.4842806214496428,Medium
7103-IPXPJ,One year,50,99.4,Fiber optic,0.48395299208801473,Medium
0877-SDMBN,One year,54,103.95,Fiber optic,0.48376567888544986,Medium
3062-ICYZQ,Month-to-month,51,93.8,Fiber optic,0.4836826734408527,Medium
0979-PHULV,Month-to-month,69,99.45,Fiber optic,0.48355636127911006,Medium
7905-NJMXS,Month-to-month,7,64.2,DSL,0.4834337177751098,Medium
9614-RMGHA,Month-to-month,65,91.85,Fiber optic,0.48337588969079975,Medium
1935-IMVBB,Month-to-month,56,89.7,Fiber optic,0.4833488053399238,Medium
9381-NDKME,Month-to-month,24,40.65,DSL,0.48317122694689574,Medium
1258-YMZNM,One year,27,110.5,Fiber optic,0.4830939955092205,Medium
1848-LBZHY,Month-to-month,7,50.3,DSL,0.4829737952031021,Medium
5136-KCKGI,One year,33,103.7,Fiber optic,0.4828861326874564,Medium
7694-VLBWQ,One year,67,104.1,Fiber optic,0.4828096536287601,Medium
5370-IIVVL,One year,37,104.5,Fiber optic,0.4827958116031627,Medium
3055-OYMSE,Month-to-month,53,73.8,Fiber optic,0.48277830091844304,Medium
8979-CAMGB,One year,64,102.1,Fiber optic,0.4825168971118081,Medium
0215-BQKGS,Month-to-month,30,84.3,Fiber optic,0.4824471268472979,Medium
0326-VDYXE,One year,70,97.65,Fiber optic,0.48230710919895414,Medium
1215-VFYVK,Month-to-month,4,48.25,DSL,0.4819661526346648,Medium
3873-NFTGI,Month-to-month,14,55.5,DSL,0.4818900722242045,Medium
4673-KKSLS,Month-to-month,31,87.6,Fiber optic,0.48172139810923054,Medium
1591-NFNLQ,Month-to-month,51,80.0,Fiber optic,0.48171500531265526,Medium
7895-VONWT,Month-to-month,25,48.25,DSL,0.48145052534752164,Medium
4324-AHJKS,Month-to-month,5,55.8,DSL,0.4813553619739911,Medium
4080-IIARD,Month-to-month,13,76.2,DSL,0.48132990276167353,Medium
2325-WINES,One year,32,104.05,Fiber optic,0.4813063213841854,Medium
6874-SGLHU,One year,30,97.0,Fiber optic,0.4810187246664399,Medium
8450-UYIBU,Month-to-month,35,39.85,DSL,0.48083288476623276,Medium
0356-ERHVT,Month-to-month,11,45.9,DSL,0.4806397365305843,Medium
1049-FYSYG,Month-to-month,17,35.65,DSL,0.48063923915856455,Medium
8563-IIOXK,One year,7,49.75,DSL,0.4805242403725351,Medium
3807-XHCJH,Month-to-month,1,20.0,No,0.4805091194812029,Medium
9835-ZIITK,One year,66,110.85,Fiber optic,0.4804397327662406,Medium
7722-CVFXN,One year,54,105.2,Fiber optic,0.4804242133370237,Medium
6686-YPGHK,Month-to-month,47,85.5,Fiber optic,0.4802911922937388,Medium
1784-EZDKJ,One year,51,106.8,Fiber optic,0.4802253949518171,Medium
7426-WEIJX,Month-to-month,60,80.95,Fiber optic,0.4802248285284289,Medium
8677-HDZEE,Month-to-month,56,105.45,Fiber optic,0.48016939840519685,Medium
9643-YBLUR,Month-to-month,9,69.05,DSL,0.47968982626299295,Medium
1360-JYXKQ,One year,54,99.1,Fiber optic,0.4795596926315855,Medium
3090-QFUVD,Month-to-month,1,20.3,No,0.47930550476222805,Medium
2067-QYTCF,Month-to-month,64,111.15,Fiber optic,0.47925868398617355,Medium
0929-PECLO,Month-to-month,63,89.6,Fiber optic,0.4792136503593172,Medium
4957-TREIR,Month-to-month,3,64.4,DSL,0.478998337679375,Medium
9169-BSVIN,Month-to-month,12,74.75,DSL,0.4789620800753921,Medium
0880-FVFWF,Month-to-month,56,86.4,Fiber optic,0.4788418658115981,Medium
3445-HXXGF,Month-to-month,58,45.3,DSL,0.47879500217489057,Medium
6549-NNDYT,Month-to-month,13,30.85,DSL,0.4787169764126454,Medium
8705-DWKTI,Month-to-month,52,83.8,Fiber optic,0.47871458650425375,Medium
3537-HPKQT,Month-to-month,55,77.75,Fiber optic,0.47869044002739636,Medium
6769-DCQLI,One year,52,105.0,Fiber optic,0.47854467951853613,Medium
6818-WOBHJ,Month-to-month,68,89.6,Fiber optic,0.4785444120007052,Medium
2157-MXBJS,One year,13,75.3,DSL,0.47844767561042506,Medium
2478-EEWWM,Month-to-month,59,44.3,DSL,0.4783826459115293,Medium
4628-CTTLA,Month-to-month,57,39.3,DSL,0.4783736336007115,Medium
0003-MKNFE,Month-to-month,9,59.9,DSL,0.4783617395667206,Medium
2565-JSLRY,Month-to-month,1,24.05,No,0.4782108824196008,Medium
2625-TRCZQ,Month-to-month,51,49.65,DSL,0.47817319582278894,Medium
2189-UXTKY,Month-to-month,22,79.2,DSL,0.47802224717902864,Medium
4608-LCIMN,Month-to-month,8,44.65,DSL,0.47798424791755045,Medium
6300-BWMJX,Month-to-month,59,93.35,Fiber optic,0.4775540357995642,Medium
1421-HCERK,Month-to-month,30,105.7,Fiber optic,0.4772432158740397,Medium
7621-VPNET,Month-to-month,42,85.9,Fiber optic,0.477221049701402,Medium
2894-QOJRX,Month-to-month,25,34.0,DSL,0.47710875111254003,Medium
8217-QYOHV,Month-to-month,5,55.75,DSL,0.477058744405651,Medium
6664-FPDAC,One year,56,111.95,Fiber optic,0.47704107763307035,Medium
9693-XMUOB,Month-to-month,59,50.25,DSL,0.47686383514548536,Medium
0406-BPDVR,One year,54,101.5,Fiber optic,0.476742889425618,Medium
6353-BRMMA,Month-to-month,54,104.1,Fiber optic,0.47660319958134684,Medium
5057-LCOUI,Month-to-month,39,50.75,DSL,0.4765999911150048,Medium
4767-HZZHQ,Month-to-month,30,82.05,Fiber optic,0.47654610198397734,Medium
6726-WEXXK,One year,27,85.9,Fiber optic,0.4765242345403068,Medium
8329-GWVPJ,Month-to-month,50,69.75,Fiber optic,0.4765095610740395,Medium
1217-VASWC,One year,43,100.55,Fiber optic,0.47632202045706873,Medium
7549-MYGPK,Month-to-month,63,100.55,Fiber optic,0.4762917798706554,Medium
3572-UOLYZ,Month-to-month,46,84.8,Fiber optic,0.4760276881128451,Medium
4987-GQWPO,Month-to-month,17,25.1,DSL,0.47602731822812966,Medium
3717-LNXKW,Month-to-month,38,91.7,Fiber optic,0.47601869382845885,Medium
4462-CYWMH,Month-to-month,62,89.8,Fiber optic,0.4756912930191451,Medium
7271-AJDTL,Month-to-month,55,94.45,Fiber optic,0.47558357637547305,Medium
2937-FTHUR,Month-to-month,18,64.8,DSL,0.47535885225377067,Medium
3162-ZJZFU,Month-to-month,53,92.55,Fiber optic,0.4753057397508878,Medium
4791-QRGMF,One year,59,99.5,Fiber optic,0.4752147840301595,Medium
9522-BNTHX,Month-to-month,34,56.25,DSL,0.4752122310010795,Medium
1422-DGUBX,One year,32,79.25,Fiber optic,0.47500161245167855,Medium
2237-ZFSMY,One year,39,95.55,Fiber optic,0.4749493155390301,Medium
3424-NMNBO,One year,58,108.85,Fiber optic,0.47482438841466407,Medium
5201-FRKKS,Month-to-month,25,74.3,Fiber optic,0.474759400509514,Medium
7683-CBDKJ,Month-to-month,14,65.45,DSL,0.47469136305866044,Medium
9780-FKVVF,Month-to-month,6,59.15,DSL,0.47447766294960986,Medium
1228-FZFRV,Month-to-month,50,105.95,Fiber optic,0.47444003672417284,Medium
3373-YZZYM,Month-to-month,1,19.2,No,0.4744108734688164,Medium
8620-RJPZN,Month-to-month,1,20.7,No,0.47429884275632056,Medium
0314-TKOSI,Month-to-month,6,55.15,DSL,0.47422050394662224,Medium
9281-PKKZE,Month-to-month,46,43.95,DSL,0.4742183115875251,Medium
4431-EDMIQ,Month-to-month,7,75.7,DSL,0.4740107471113177,Medium
9659-QEQSY,Month-to-month,45,115.65,Fiber optic,0.47398692239647794,Medium
9776-OJUZI,Month-to-month,65,95.45,Fiber optic,0.4738784991647204,Medium
3154-CFSZG,Month-to-month,47,90.05,Fiber optic,0.4737433981365846,Medium
7966-YOTQW,Month-to-month,10,54.5,DSL,0.47354987906069773,Medium
9825-YCXWZ,One year,41,101.1,Fiber optic,0.47353664682649643,Medium
0761-AETCS,Month-to-month,1,19.3,No,0.4733256636663192,Medium
1394-SUIUH,Month-to-month,44,85.15,Fiber optic,0.47328387478805267,Medium
2927-QRRQV,One year,46,94.65,Fiber optic,0.473273616409267,Medium
4393-RYCRE,One year,44,106.05,Fiber optic,0.4730652317550871,Medium
1193-RTSLK,Month-to-month,38,83.9,Fiber optic,0.47268029360607416,Medium
8562-GHPPI,Month-to-month,1,19.8,No,0.4725510676656277,Medium
7459-RRWQZ,Month-to-month,15,64.65,DSL,0.4725080687095046,Medium
3541-ZNUHK,Month-to-month,55,85.1,Fiber optic,0.47218608825911834,Medium
1685-VAYJF,Month-to-month,11,45.2,DSL,0.4721745295588612,Medium
3190-XFANI,One year,49,100.6,Fiber optic,0.47208181005217237,Medium
8773-HHUOZ,Month-to-month,17,64.7,DSL,0.4720337499109854,Medium
4685-ERGHK,One year,57,86.9,Fiber optic,0.4720104383985941,Medium
2604-XVDAM,Month-to-month,12,43.8,DSL,0.4719103044867315,Medium
5136-GFPMB,Month-to-month,54,89.4,Fiber optic,0.47175363970717477,Medium
4010-YLMVT,Month-to-month,56,106.6,Fiber optic,0.47138724124040576,Medium
5802-ADBRC,One year,50,104.4,Fiber optic,0.4713784076275098,Medium
3870-MQAMG,One year,54,110.35,Fiber optic,0.47136269718642165,Medium
6859-RKMZJ,Month-to-month,11,55.05,DSL,0.4708934332615415,Medium
6954-OOYZZ,Month-to-month,18,44.35,DSL,0.470791607843884,Medium
0431-APWVY,One year,28,90.1,Fiber optic,0.470414102206191,Medium
4672-FOTSD,Month-to-month,12,67.25,DSL,0.4703604109592635,Medium
1548-FEHVL,Month-to-month,61,106.2,Fiber optic,0.4703056827085289,Medium
3173-NVMPX,Month-to-month,9,55.3,DSL,0.47009046513433733,Medium
5424-RLQLC,Month-to-month,10,59.65,DSL,0.4700157219628776,Medium
0913-XWSCN,Month-to-month,55,85.5,Fiber optic,0.46999944175709574,Medium
9254-RBFON,One year,17,98.6,Fiber optic,0.4699525151527386,Medium
2886-KEFUM,One year,63,107.5,Fiber optic,0.46982316504511656,Medium
8124-NZVGJ,One year,6,49.25,DSL,0.46970378181974043,Medium
8992-CEUEN,Month-to-month,1,18.85,No,0.46962057647605265,Medium
5274-XHAKY,Month-to-month,41,94.3,Fiber optic,0.46942762688972534,Medium
7148-XZPHA,Month-to-month,55,79.4,Fiber optic,0.4694100643922495,Medium
7130-YXBRO,Month-to-month,48,111.45,Fiber optic,0.4691063009800434,Medium
2133-TSRRM,Month-to-month,34,105.35,Fiber optic,0.4689905375277011,Medium
0567-GGCAC,Month-to-month,7,61.4,DSL,0.4689814037316378,Medium
6821-JPCDC,One year,48,97.05,Fiber optic,0.46882664240617233,Medium
5575-TPIZQ,Month-to-month,46,89.15,Fiber optic,0.4686898559165143,Medium
4138-NAXED,Month-to-month,51,81.0,Fiber optic,0.4684932382808996,Medium
9360-AHGNL,One year,43,109.55,Fiber optic,0.4683507667966145,Medium
5002-GCQFH,Month-to-month,49,93.85,Fiber optic,0.46820475589150345,Medium
5074-FBGHB,One year,64,104.65,Fiber optic,0.46815673271539604,Medium
9154-QDGTH,One year,43,104.3,Fiber optic,0.4677044972236189,Medium
3733-ZEECP,Month-to-month,22,51.1,DSL,0.4676184606354216,Medium
7733-UDMTP,Month-to-month,57,55.0,DSL,0.4675252952201385,Medium
0909-SDHNU,Month-to-month,7,29.8,DSL,0.4673399245919229,Medium
8444-WRIDW,Month-to-month,66,80.45,Fiber optic,0.4672333249244198,Medium
2302-ANTDP,Month-to-month,48,117.45,Fiber optic,0.46707211663470655,Medium
6253-WRFHY,One year,13,64.75,DSL,0.4669774025413409,Medium
5188-HGMLP,Month-to-month,54,74.0,Fiber optic,0.46690863994230974,Medium
9396-ZSFLL,Month-to-month,15,48.85,DSL,0.46690824959164473,Medium
3845-JHAMY,Month-to-month,16,35.5,DSL,0.4668030444267384,Medium
6284-KMNUF,One year,56,98.0,Fiber optic,0.46605739833387333,Medium
5046-NUHWD,Month-to-month,29,45.0,DSL,0.4660394182810263,Medium
8901-HJXTF,Month-to-month,12,29.2,DSL,0.4658557197875938,Medium
8267-KFGYD,Month-to-month,1,21.05,No,0.4653482941717063,Medium
7055-VKGDA,One year,54,105.4,Fiber optic,0.4651336863771607,Medium
7639-SUPCW,Month-to-month,22,48.8,DSL,0.4650822448577205,Medium
7950-XWOVN,Month-to-month,11,34.7,DSL,0.4648856342380395,Medium
6158-DWPZT,One year,9,24.1,DSL,0.46477959403649616,Medium
1216-BGTSP,Month-to-month,45,108.45,Fiber optic,0.46435041966141427,Medium
7530-HDYDS,Month-to-month,38,84.25,Fiber optic,0.46432499625289886,Medium
6704-UTUKK,Month-to-month,29,45.9,DSL,0.4641570022777583,Medium
5924-IFQTT,Month-to-month,13,72.8,DSL,0.46390508200498476,Medium
0106-GHRQR,Month-to-month,16,71.4,DSL,0.46389290388533433,Medium
2408-TZMJL,One year,59,110.15,Fiber optic,0.46381847252570935,Medium
7067-KSAZT,One year,65,106.25,Fiber optic,0.4636027747223564,Medium
5732-IKGQH,One year,52,104.45,Fiber optic,0.46338599272062375,Medium
5939-XAIXZ,Month-to-month,19,56.1,DSL,0.4633795314315329,Medium
1976-AZZPJ,Month-to-month,7,34.2,DSL,0.46330131808333314,Medium
9912-OMZDS,One year,59,106.15,Fiber optic,0.462813655400241,Medium
5073-WXOYN,Month-to-month,60,50.8,DSL,0.4625234932740697,Medium
7617-EYGLW,Month-to-month,1,19.45,No,0.4621287404584668,Medium
4925-LMHOK,Month-to-month,15,58.6,DSL,0.46195744107810005,Medium
8182-PNAGI,Month-to-month,12,50.25,DSL,0.46166499422750196,Medium
5131-PONJI,Month-to-month,49,90.4,Fiber optic,0.4612403293050189,Medium
9708-KFDBY,Month-to-month,1,20.55,No,0.4612105732905431,Medium
4789-KWMXN,One year,47,110.85,Fiber optic,0.46120079731358127,Medium
8399-YNDCH,Month-to-month,21,60.05,DSL,0.4611638096256031,Medium
0959-WHOKV,One year,42,99.0,Fiber optic,0.46091890740330627,Medium
5174-ITUMV,One year,67,105.4,Fiber optic,0.46090390948535637,Medium
1353-LJWEM,Month-to-month,11,60.9,DSL,0.4605526149093082,Medium
1984-FCOWB,One year,70,109.5,Fiber optic,0.46054811983714994,Medium
2576-HXMPA,Month-to-month,1,19.55,No,0.46050755200274013,Medium
8755-IWJHN,Month-to-month,69,95.35,Fiber optic,0.46046119445979733,Medium
7576-JMYWV,Month-to-month,46,110.2,Fiber optic,0.4603013507301923,Medium
1699-HPSBG,One year,12,59.8,DSL,0.46008652696721253,Medium
6898-MDLZW,Month-to-month,12,53.75,DSL,0.4600856688772304,Medium
3689-MOZGR,Month-to-month,29,31.2,DSL,0.45995918283054693,Medium
7629-WIXZF,One year,7,59.1,DSL,0.4598887202040382,Medium
6777-TGHTM,One year,53,106.95,Fiber optic,0.4598587322160312,Medium
8812-ZRHFP,One year,30,86.45,Fiber optic,0.4596753345954992,Medium
7893-IXHRQ,Month-to-month,1,20.55,No,0.4596577242297971,Medium
2731-GJRDG,One year,32,109.55,Fiber optic,0.459643685863819,Medium
4468-KAZHE,Month-to-month,20,60.0,DSL,0.45960424051470916,Medium
2293-IJWPS,One year,57,100.75,Fiber optic,0.45954234378003844,Medium
2722-VOJQL,One year,64,105.65,Fiber optic,0.4593627450323557,Medium
3255-GRXMG,Month-to-month,18,45.65,DSL,0.4592007257500338,Medium
